name,WKT
Starbucks,POINT (-97.61956 35.60814)
Starbucks,POINT (-92.40494 34.84995)
Starbucks,POINT (-84.36353 39.18845)
Starbucks,POINT (-98.67121 33.96514)
Starbucks,POINT (-122.18053 48.15269)
Starbucks,POINT (-131.67402 55.34808)
Starbucks,POINT (-96.41491 33.94863)
Starbucks,POINT (-117.67383 33.6011)
Starbucks,POINT (-77.33972 34.67378)
Starbucks,POINT (-95.46821 29.70726)
Starbucks,POINT (-76.8248 38.95381)
Starbucks,POINT (-90.9555 30.28378)
Starbucks,POINT (-90.21401 29.95151)
Starbucks,POINT (-121.45962 37.75754)
Starbucks,POINT (-88.20691 41.71087)
Starbucks,POINT (-95.23611 38.97138)
Starbucks,POINT (-97.09426 32.01123)
Starbucks,POINT (-97.44417 35.20914)
Starbucks,POINT (-117.88137 33.91256)
Starbucks,POINT (-71.47819 42.95668)
Starbucks,POINT (-121.20422 38.80133)
Starbucks,POINT (-93.95122 44.17358)
Starbucks,POINT (-111.72948 33.60892)
Starbucks,POINT (-75.08928 39.99103)
Starbucks,POINT (-80.13841 26.07304)
Starbucks,POINT (-77.07394 38.89419)
Starbucks,POINT (-73.99024 41.14458)
Starbucks,POINT (-84.48053 33.97354)
Starbucks,POINT (-117.00711 32.51419)
Starbucks,POINT (-80.67451 35.31765)
Starbucks,POINT (-83.97054 36.01038)
Starbucks,POINT (-98.59696 29.60643)
Starbucks,POINT (-98.4211 29.42612)
Starbucks,POINT (-117.68834 33.46505)
Starbucks,POINT (-117.37275 33.98732)
Starbucks,POINT (-117.65286 33.67121)
Starbucks,POINT (-122.29307 47.16142)
Starbucks,POINT (-122.09733 47.925)
Starbucks,POINT (-95.63313 29.58556)
Starbucks,POINT (-124.05126 44.65131)
Starbucks,POINT (-78.67437 33.83335)
Starbucks,POINT (-88.21133 42.19444)
Starbucks,POINT (-76.55463 44.25787)
Starbucks,POINT (-77.49865 37.58231)
Starbucks,POINT (-112.42504 33.62262)
Starbucks,POINT (-75.48439 45.4618)
Starbucks,POINT (-97.79172 30.44794)
Starbucks,POINT (-97.09764 33.03999)
Starbucks,POINT (-110.91464 32.22306)
Starbucks,POINT (-82.99562 38.73634)
Starbucks,POINT (-80.14328 26.11422)
Starbucks,POINT (-118.13438 33.84768)
Starbucks,POINT (-83.98244 35.81279)
Starbucks,POINT (-73.47376 45.43776)
Starbucks,POINT (-78.83024 35.7465)
Starbucks,POINT (-115.20701 36.14414)
Starbucks,POINT (-120.99255 37.59468)
Starbucks,POINT (-121.97614 37.50415)
Starbucks,POINT (-111.89676 33.62645)
Starbucks,POINT (-88.06705 43.0892)
Starbucks,POINT (-81.43876 41.52591)
Starbucks,POINT (-83.64061 41.37756)
Starbucks,POINT (-76.98181 40.19336)
Starbucks,POINT (-117.12107 33.13545)
Starbucks,POINT (-121.98781 47.19999)
Starbucks,POINT (-97.03852 33.04132)
Starbucks,POINT (-81.71565 35.73772)
Starbucks,POINT (-76.58032 39.28075)
Starbucks,POINT (-74.04626 40.78715)
Starbucks,POINT (-74.68173 40.29076)
Starbucks,POINT (-118.18333 34.11487)
Starbucks,POINT (-118.42229 34.01889)
Starbucks,POINT (-88.12255 41.61099)
Starbucks,POINT (-118.39445 33.89616)
Starbucks,POINT (-82.31922 36.42606)
Starbucks,POINT (-122.70355 45.25619)
Starbucks,POINT (-117.93132 33.61489)
Starbucks,POINT (-81.9742 28.90821)
Starbucks,POINT (-81.39782 30.32428)
Starbucks,POINT (-101.97516 35.84895)
Starbucks,POINT (-97.08125 33.06582)
Starbucks,POINT (-122.24638 37.50208)
Starbucks,POINT (-123.0493 45.52026)
Starbucks,POINT (-87.69735 41.92793)
Starbucks,POINT (-88.12513 30.70343)
Starbucks,POINT (-86.16248 39.76691)
Starbucks,POINT (-99.10657 19.29354)
Starbucks,POINT (-111.78577 33.27862)
Starbucks,POINT (-72.5469 44.22341)
Starbucks,POINT (-76.49738 44.22818)
Starbucks,POINT (-93.27854 37.19929)
Starbucks,POINT (-79.08187 43.0789)
Starbucks,POINT (-76.35191 39.5256)
Starbucks,POINT (-82.9386 42.31161)
Starbucks,POINT (-97.3413 32.87025)
Starbucks,POINT (-95.26487 29.60233)
Starbucks,POINT (-78.84729 35.87933)
Starbucks,POINT (-81.46591 30.25544)
Starbucks,POINT (-65.97534 18.39234)
Starbucks,POINT (-83.33445 42.37849)
Starbucks,POINT (-109.43728 47.05825)
Starbucks,POINT (-118.3521 33.89668)
Starbucks,POINT (-122.05465 37.32312)
Starbucks,POINT (-118.0494 33.91673)
Starbucks,POINT (-103.18296 44.09848)
Starbucks,POINT (-77.08969 38.82778)
Starbucks,POINT (-95.9945 41.24228)
Starbucks,POINT (-77.44231 39.41644)
Starbucks,POINT (-93.34713 45.19724)
Starbucks,POINT (-122.15418 38.05418)
Starbucks,POINT (-76.60628 39.39362)
Starbucks,POINT (-88.04123 30.69281)
Starbucks,POINT (-95.40108 35.76878)
Starbucks,POINT (-76.81376 40.14626)
Starbucks,POINT (-83.11883 40.56353)
Starbucks,POINT (-121.80313 37.24864)
Starbucks,POINT (-80.60592 35.43958)
Starbucks,POINT (-76.7339 38.9447)
Starbucks,POINT (-96.80039 32.78485)
Starbucks,POINT (-116.39155 33.75738)
Starbucks,POINT (-77.60714 38.79485)
Starbucks,POINT (-118.55372 34.18757)
Starbucks,POINT (-121.45011 37.74011)
Starbucks,POINT (-111.99767 33.43492)
Starbucks,POINT (-86.49561 39.15372)
Starbucks,POINT (-122.29278 37.54459)
Starbucks,POINT (-118.28719 34.11113)
Starbucks,POINT (-114.33625 48.39917)
Starbucks,POINT (-83.03266 42.71104)
Starbucks,POINT (-119.75237 34.43897)
Starbucks,POINT (-82.86412 36.0987)
Starbucks,POINT (-82.45973 27.9518)
Starbucks,POINT (-95.43183 30.05028)
Starbucks,POINT (-88.12147 41.80353)
Starbucks,POINT (-84.98514 42.27317)
Starbucks,POINT (-85.60334 42.18679)
Starbucks,POINT (-118.53717 34.42654)
Starbucks,POINT (-74.67694 40.30631)
Starbucks,POINT (-87.90828 41.97473)
Starbucks,POINT (-117.3851 34.42647)
Starbucks,POINT (-94.75791 39.11682)
Starbucks,POINT (-96.64525 33.00105)
Starbucks,POINT (-86.2289 41.62716)
Starbucks,POINT (-95.79327 29.74491)
Starbucks,POINT (-122.6181 38.93058)
Starbucks,POINT (-80.22377 40.18635)
Starbucks,POINT (-72.60688 41.71249)
Starbucks,POINT (-122.93533 45.53375)
Starbucks,POINT (-123.1384 49.16753)
Starbucks,POINT (-72.6809 41.75324)
Starbucks,POINT (-76.99503 38.7579)
Starbucks,POINT (-84.76553 43.57653)
Starbucks,POINT (-117.88775 33.69163)
Starbucks,POINT (-90.6631 42.48712)
Starbucks,POINT (-86.81852 36.10535)
Starbucks,POINT (-81.02656 29.11117)
Starbucks,POINT (-124.13903 40.78046)
Starbucks,POINT (-95.56478 29.83114)
Starbucks,POINT (-117.02028 33.74429)
Starbucks,POINT (-74.00912 40.7046)
Starbucks,POINT (-86.71889 30.4119)
Starbucks,POINT (-122.52228 47.25517)
Starbucks,POINT (-122.80082 49.0334)
Starbucks,POINT (-122.83794 45.36643)
Starbucks,POINT (-87.87445 41.15439)
Starbucks,POINT (-88.14001 41.859)
Starbucks,POINT (-71.02533 42.4797)
Starbucks,POINT (-103.45492 20.7349)
Starbucks,POINT (-83.20788 33.54211)
Starbucks,POINT (-74.36668 41.45435)
Starbucks,POINT (-86.81534 36.10773)
Starbucks,POINT (-88.32085 36.61547)
Starbucks,POINT (-118.77768 34.27206)
Starbucks,POINT (-118.03983 34.07697)
Starbucks,POINT (-75.10161 40.93443)
Starbucks,POINT (-87.45629 46.54881)
Starbucks,POINT (-118.02389 34.13977)
Starbucks,POINT (-84.47857 34.24852)
Starbucks,POINT (-80.29873 26.00836)
Starbucks,POINT (-82.45193 27.30026)
Starbucks,POINT (-90.08776 30.37526)
Starbucks,POINT (-122.60042 45.36771)
Starbucks,POINT (-118.26804 34.24069)
Starbucks,POINT (-86.74018 34.75364)
Starbucks,POINT (-77.05981 38.77523)
Starbucks,POINT (-86.71667 34.68442)
Starbucks,POINT (-91.73049 35.2471)
Starbucks,POINT (-99.04932 19.45237)
Starbucks,POINT (-115.24283 36.15237)
Starbucks,POINT (-122.62568 45.49727)
Starbucks,POINT (-122.10368 48.00346)
Starbucks,POINT (-121.77808 36.89555)
Starbucks,POINT (-89.89363 35.11205)
Starbucks,POINT (-104.66467 38.23494)
Starbucks,POINT (-117.21664 33.17078)
Starbucks,POINT (-73.8572 40.92689)
Starbucks,POINT (-83.93752 35.95475)
Starbucks,POINT (-96.71725 32.97497)
Starbucks,POINT (-157.92008 21.32992)
Starbucks,POINT (-80.67361 28.21659)
Starbucks,POINT (-75.6528 39.67774)
Starbucks,POINT (-81.30741 28.43049)
Starbucks,POINT (-92.60427 38.16196)
Starbucks,POINT (-82.34444 29.64835)
Starbucks,POINT (-114.46302 42.5905)
Starbucks,POINT (-122.32386 47.70456)
Starbucks,POINT (-122.6252 47.56345)
Starbucks,POINT (-85.83595 38.15182)
Starbucks,POINT (-82.82888 42.67737)
Starbucks,POINT (-96.27631 32.70293)
Starbucks,POINT (-98.22946 30.75973)
Starbucks,POINT (-107.22039 39.40036)
Starbucks,POINT (-122.43461 37.76103)
Starbucks,POINT (-81.84709 34.49424)
Starbucks,POINT (-87.74408 41.83123)
Starbucks,POINT (-79.99543 32.78329)
Starbucks,POINT (-112.04914 33.39049)
Starbucks,POINT (-157.85532 21.31619)
Starbucks,POINT (-97.76516 31.13742)
Starbucks,POINT (-73.7475 45.45839)
Starbucks,POINT (-80.14095 26.10225)
Starbucks,POINT (-122.45605 45.41846)
Starbucks,POINT (-78.16425 39.16575)
Starbucks,POINT (-149.88502 61.1282)
Starbucks,POINT (-84.62268 40.12687)
Starbucks,POINT (-88.37113 43.05379)
Starbucks,POINT (-77.1257 38.83083)
Starbucks,POINT (-97.48141 35.23857)
Starbucks,POINT (-89.30769 43.11917)
Starbucks,POINT (-121.48919 38.5778)
Starbucks,POINT (-122.21178 47.79757)
Starbucks,POINT (-106.37332 31.82699)
Starbucks,POINT (-119.21411 34.26441)
Starbucks,POINT (-80.7391 35.29601)
Starbucks,POINT (-80.88178 35.26524)
Starbucks,POINT (-118.25335 34.03985)
Starbucks,POINT (-71.15933 42.7431)
Starbucks,POINT (-84.26224 30.44029)
Starbucks,POINT (-73.77569 40.64625)
Starbucks,POINT (-80.3331 25.76162)
Starbucks,POINT (-77.08564 38.93357)
Starbucks,POINT (-149.86864 61.14321)
Starbucks,POINT (-73.75793 41.34254)
Starbucks,POINT (-118.26304 34.05421)
Starbucks,POINT (-82.43097 35.29032)
Starbucks,POINT (-76.01391 36.76559)
Starbucks,POINT (-80.30388 25.73306)
Starbucks,POINT (-76.48889 37.19087)
Starbucks,POINT (-93.23636 44.94933)
Starbucks,POINT (-99.28217 19.35586)
Starbucks,POINT (-85.02761 33.72385)
Starbucks,POINT (-84.51791 34.10632)
Starbucks,POINT (-80.17581 26.03382)
Starbucks,POINT (-82.37607 29.6244)
Starbucks,POINT (-122.00708 37.06143)
Starbucks,POINT (-122.47876 47.23796)
Starbucks,POINT (-76.80418 44.28007)
Starbucks,POINT (-75.59093 45.31794)
Starbucks,POINT (-78.94642 38.05806)
Starbucks,POINT (-88.07178 44.49062)
Starbucks,POINT (-84.12355 33.43972)
Starbucks,POINT (-121.76601 38.56096)
Starbucks,POINT (-71.06484 42.45546)
Starbucks,POINT (-97.34988 32.52208)
Starbucks,POINT (-80.19357 25.8623)
Starbucks,POINT (-90.56625 38.64223)
Starbucks,POINT (-87.86761 41.78114)
Starbucks,POINT (-99.28179 19.39668)
Starbucks,POINT (-111.89268 40.58846)
Starbucks,POINT (-84.40778 41.60341)
Starbucks,POINT (-122.42932 45.53006)
Starbucks,POINT (-97.39656 35.43739)
Starbucks,POINT (-73.88737 40.74956)
Starbucks,POINT (-85.65077 41.93758)
Starbucks,POINT (-71.16137 42.74043)
Starbucks,POINT (-84.47738 33.86489)
Starbucks,POINT (-93.77374 44.8498)
Starbucks,POINT (-86.95449 40.46771)
Starbucks,POINT (-87.86131 41.97893)
Starbucks,POINT (-76.73358 38.97811)
Starbucks,POINT (-80.85932 32.26856)
Starbucks,POINT (-85.85014 38.95847)
Starbucks,POINT (-92.2143 38.57936)
Starbucks,POINT (-117.0702 34.03518)
Starbucks,POINT (-72.64098 42.16825)
Starbucks,POINT (-73.97322 40.75502)
Starbucks,POINT (-86.60142 34.7417)
Starbucks,POINT (-89.57918 40.66757)
Starbucks,POINT (-84.94311 32.48012)
Starbucks,POINT (-108.56702 45.75555)
Starbucks,POINT (-118.00701 33.77203)
Starbucks,POINT (-117.53384 34.11056)
Starbucks,POINT (-122.19314 47.61758)
Starbucks,POINT (-122.08335 37.67911)
Starbucks,POINT (-121.82274 39.76212)
Starbucks,POINT (-117.98657 34.0647)
Starbucks,POINT (-78.96252 35.07477)
Starbucks,POINT (-118.39595 37.37057)
Starbucks,POINT (-80.30026 25.69492)
Starbucks,POINT (-80.20273 26.68671)
Starbucks,POINT (-117.17013 33.59852)
Starbucks,POINT (-87.62603 41.88463)
Starbucks,POINT (-121.26601 38.10046)
Starbucks,POINT (-104.81726 38.86449)
Starbucks,POINT (-103.43018 20.73048)
Starbucks,POINT (-71.04652 42.35345)
Starbucks,POINT (-83.3024 42.32821)
Starbucks,POINT (-87.80371 41.88833)
Starbucks,POINT (-96.70819 33.03728)
Starbucks,POINT (-117.19152 33.14249)
Starbucks,POINT (-99.28252 19.35666)
Starbucks,POINT (-119.34717 36.31256)
Starbucks,POINT (-119.55723 36.51874)
Starbucks,POINT (-118.33957 34.04753)
Starbucks,POINT (-111.88198 34.57552)
Starbucks,POINT (-73.41958 45.45647)
Starbucks,POINT (-122.25718 37.50294)
Starbucks,POINT (-122.5839 48.84495)
Starbucks,POINT (-104.99763 39.74588)
Starbucks,POINT (-96.99139 32.98851)
Starbucks,POINT (-81.34476 28.55555)
Starbucks,POINT (-117.68498 33.47513)
Starbucks,POINT (-73.95513 40.77749)
Starbucks,POINT (-111.92015 40.38711)
Starbucks,POINT (-122.18093 48.1003)
Starbucks,POINT (-115.1895 36.12595)
Starbucks,POINT (-157.7055 21.27714)
Starbucks,POINT (-73.77263 41.15918)
Starbucks,POINT (-122.43469 47.16103)
Starbucks,POINT (-82.50799 28.53424)
Starbucks,POINT (-74.11102 40.39856)
Starbucks,POINT (-87.68976 41.94242)
Starbucks,POINT (-73.97893 40.30053)
Starbucks,POINT (-87.62147 41.88514)
Starbucks,POINT (-95.18713 30.06691)
Starbucks,POINT (-89.93645 34.96019)
Starbucks,POINT (-90.67858 35.84279)
Starbucks,POINT (-106.55553 35.14753)
Starbucks,POINT (-111.96697 33.79967)
Starbucks,POINT (-121.90017 37.65664)
Starbucks,POINT (-79.07846 40.01791)
Starbucks,POINT (-119.51022 48.41809)
Starbucks,POINT (-88.2857 42.21042)
Starbucks,POINT (-81.38308 38.10102)
Starbucks,POINT (-95.39835 29.77478)
Starbucks,POINT (-118.39341 33.99916)
Starbucks,POINT (-117.66883 33.55773)
Starbucks,POINT (-73.12383 40.91077)
Starbucks,POINT (-87.94988 42.1544)
Starbucks,POINT (-81.40545 40.89028)
Starbucks,POINT (-96.10791 41.21424)
Starbucks,POINT (-74.9513 40.11117)
Starbucks,POINT (-95.76196 39.01281)
Starbucks,POINT (-122.1053 48.00146)
Starbucks,POINT (-95.70541 29.78428)
Starbucks,POINT (-119.70371 39.55568)
Starbucks,POINT (-122.16616 47.87812)
Starbucks,POINT (-80.00768 40.52655)
Starbucks,POINT (-81.52386 35.27266)
Starbucks,POINT (-100.78357 46.79901)
Starbucks,POINT (-72.97302 43.61094)
Starbucks,POINT (-90.24098 38.60828)
Starbucks,POINT (-122.34549 47.72433)
Starbucks,POINT (-98.18353 31.06645)
Starbucks,POINT (-106.43832 31.92037)
Starbucks,POINT (-104.75862 38.78977)
Starbucks,POINT (-88.42167 42.29213)
Starbucks,POINT (-101.40824 35.65944)
Starbucks,POINT (-77.65621 37.41015)
Starbucks,POINT (-84.65792 39.19425)
Starbucks,POINT (-84.38465 40.55434)
Starbucks,POINT (-115.26362 36.01974)
Starbucks,POINT (-122.25178 37.52269)
Starbucks,POINT (-157.8418 21.29052)
Starbucks,POINT (-99.2126 19.3286)
Starbucks,POINT (-122.30133 47.44511)
Starbucks,POINT (-81.40988 41.15639)
Starbucks,POINT (-66.65831 45.95841)
Starbucks,POINT (-86.23266 39.93627)
Starbucks,POINT (-96.85733 32.86082)
Starbucks,POINT (-118.36077 34.07175)
Starbucks,POINT (-121.85786 37.24912)
Starbucks,POINT (-77.86192 40.79249)
Starbucks,POINT (-82.3046 34.829)
Starbucks,POINT (-82.1918 33.57236)
Starbucks,POINT (-121.74013 38.54359)
Starbucks,POINT (-116.48728 33.81545)
Starbucks,POINT (-94.15682 42.50153)
Starbucks,POINT (-73.82476 42.68532)
Starbucks,POINT (-121.28699 38.59398)
Starbucks,POINT (-122.10895 48.02194)
Starbucks,POINT (-74.04494 40.23139)
Starbucks,POINT (-71.40916 41.83647)
Starbucks,POINT (-81.45677 28.47869)
Starbucks,POINT (-87.72682 42.0643)
Starbucks,POINT (-96.57572 39.1865)
Starbucks,POINT (-122.76628 47.0594)
Starbucks,POINT (-78.89714 35.89931)
Starbucks,POINT (-81.32358 29.87439)
Starbucks,POINT (-95.68082 30.38746)
Starbucks,POINT (-66.11237 18.46537)
Starbucks,POINT (-94.20019 36.33571)
Starbucks,POINT (-95.67254 29.95839)
Starbucks,POINT (-122.57131 38.10407)
Starbucks,POINT (-108.53927 39.04)
Starbucks,POINT (-86.09902 39.66539)
Starbucks,POINT (-118.0474 33.86007)
Starbucks,POINT (-122.58465 45.65814)
Starbucks,POINT (-74.49442 40.61629)
Starbucks,POINT (-96.72436 43.5486)
Starbucks,POINT (-111.63392 33.22009)
Starbucks,POINT (-74.38875 40.86272)
Starbucks,POINT (-81.72068 26.15676)
Starbucks,POINT (-88.97013 37.74286)
Starbucks,POINT (-122.02603 47.69886)
Starbucks,POINT (-122.38658 47.56094)
Starbucks,POINT (-99.17869 19.37369)
Starbucks,POINT (-74.04241 40.26471)
Starbucks,POINT (-84.10291 39.66236)
Starbucks,POINT (-118.28945 34.17174)
Starbucks,POINT (-117.87337 33.89112)
Starbucks,POINT (-117.74019 34.10732)
Starbucks,POINT (-117.36683 47.69412)
Starbucks,POINT (-77.46097 41.14017)
Starbucks,POINT (-98.49221 34.63012)
Starbucks,POINT (-117.13853 33.5543)
Starbucks,POINT (-117.29341 33.06554)
Starbucks,POINT (-82.91948 40.05054)
Starbucks,POINT (-90.43484 38.60071)
Starbucks,POINT (-73.98856 40.69176)
Starbucks,POINT (-98.19639 19.04426)
Starbucks,POINT (-89.97891 38.78775)
Starbucks,POINT (-86.65529 36.04629)
Starbucks,POINT (-99.17303 19.39248)
Starbucks,POINT (-100.92176 37.0531)
Starbucks,POINT (-84.19335 34.23824)
Starbucks,POINT (-80.2805 25.79723)
Starbucks,POINT (-82.65883 35.5455)
Starbucks,POINT (-122.14522 47.16631)
Starbucks,POINT (-97.55651 30.34938)
Starbucks,POINT (-96.7835 32.84433)
Starbucks,POINT (-84.10468 39.65859)
Starbucks,POINT (-108.14763 36.76875)
Starbucks,POINT (-99.16212 19.3768)
Starbucks,POINT (-120.64257 35.25028)
Starbucks,POINT (-82.69579 28.04957)
Starbucks,POINT (-82.28491 38.42005)
Starbucks,POINT (-99.1393 19.38339)
Starbucks,POINT (-99.70978 32.46877)
Starbucks,POINT (-91.14009 40.81518)
Starbucks,POINT (-78.69905 42.99503)
Starbucks,POINT (-111.87373 33.41624)
Starbucks,POINT (-111.87749 33.55507)
Starbucks,POINT (-119.71103 39.64053)
Starbucks,POINT (-112.06723 33.46617)
Starbucks,POINT (-118.00792 33.89698)
Starbucks,POINT (-66.1081 18.39999)
Starbucks,POINT (-123.51221 48.43819)
Starbucks,POINT (-85.67034 42.96082)
Starbucks,POINT (-117.21751 32.87292)
Starbucks,POINT (-92.3321 38.93892)
Starbucks,POINT (-73.95682 40.77121)
Starbucks,POINT (-97.05896 33.07118)
Starbucks,POINT (-118.48304 34.01207)
Starbucks,POINT (-80.16319 25.69778)
Starbucks,POINT (-98.92885 19.41135)
Starbucks,POINT (-87.68436 41.9296)
Starbucks,POINT (-122.38931 37.77123)
Starbucks,POINT (-117.15712 32.8017)
Starbucks,POINT (-118.12932 33.92775)
Starbucks,POINT (-98.20381 19.03525)
Starbucks,POINT (-76.82682 38.8965)
Starbucks,POINT (-97.1116 32.73181)
Starbucks,POINT (-73.67331 40.99159)
Starbucks,POINT (-122.49053 37.64847)
Starbucks,POINT (-103.44172 20.73043)
Starbucks,POINT (-119.29139 34.28099)
Starbucks,POINT (-77.52179 38.35969)
Starbucks,POINT (-87.96597 42.38323)
Starbucks,POINT (-118.07302 34.15041)
Starbucks,POINT (-121.27457 38.74493)
Starbucks,POINT (-111.64182 33.25404)
Starbucks,POINT (-120.95024 39.09512)
Starbucks,POINT (-80.75835 35.18451)
Starbucks,POINT (-85.98325 41.44433)
Starbucks,POINT (-112.4231 33.63838)
Starbucks,POINT (-74.19066 42.96461)
Starbucks,POINT (-82.53244 27.98355)
Starbucks,POINT (-73.94261 40.82338)
Starbucks,POINT (-149.40895 61.57946)
Starbucks,POINT (-81.02488 33.99921)
Starbucks,POINT (-82.54576 28.18808)
Starbucks,POINT (-87.96477 42.18167)
Starbucks,POINT (-117.47261 34.15052)
Starbucks,POINT (-157.8606 21.30759)
Starbucks,POINT (-122.34005 47.62993)
Starbucks,POINT (-87.66119 42.00465)
Starbucks,POINT (-87.08025 45.74882)
Starbucks,POINT (-104.98905 39.74296)
Starbucks,POINT (-122.20395 47.61772)
Starbucks,POINT (-114.00465 35.22155)
Starbucks,POINT (-89.59445 40.70666)
Starbucks,POINT (-82.97999 40.14559)
Starbucks,POINT (-84.07685 34.1219)
Starbucks,POINT (-84.65685 39.19101)
Starbucks,POINT (-77.35123 37.6001)
Starbucks,POINT (-105.09135 39.92254)
Starbucks,POINT (-86.23588 39.93761)
Starbucks,POINT (-75.04531 39.93653)
Starbucks,POINT (-121.92149 37.45161)
Starbucks,POINT (-118.21956 34.12372)
Starbucks,POINT (-114.06236 36.80992)
Starbucks,POINT (-118.60373 34.16948)
Starbucks,POINT (-111.89763 40.75673)
Starbucks,POINT (-123.92193 45.9909)
Starbucks,POINT (-92.72263 44.96623)
Starbucks,POINT (-87.63004 41.88156)
Starbucks,POINT (-77.61922 37.65605)
Starbucks,POINT (-96.88757 33.02539)
Starbucks,POINT (-96.31612 30.61344)
Starbucks,POINT (-77.11815 39.05602)
Starbucks,POINT (-77.90747 40.80906)
Starbucks,POINT (-95.58619 29.73607)
Starbucks,POINT (-122.33732 48.47144)
Starbucks,POINT (-123.12363 47.23015)
Starbucks,POINT (-105.05384 39.82874)
Starbucks,POINT (-82.59579 28.49641)
Starbucks,POINT (-97.22859 32.41443)
Starbucks,POINT (-84.39352 33.80592)
Starbucks,POINT (-73.42128 40.74964)
Starbucks,POINT (-122.00408 37.52272)
Starbucks,POINT (-111.97513 33.79718)
Starbucks,POINT (-121.30856 44.03209)
Starbucks,POINT (-73.73294 40.77426)
Starbucks,POINT (-122.3569 47.62293)
Starbucks,POINT (-118.53565 34.1949)
Starbucks,POINT (-71.49768 41.81924)
Starbucks,POINT (-121.95256 37.25366)
Starbucks,POINT (-73.92054 41.62462)
Starbucks,POINT (-121.38986 36.837)
Starbucks,POINT (-74.27323 40.94468)
Starbucks,POINT (-87.59405 41.7997)
Starbucks,POINT (-81.36864 28.54313)
Starbucks,POINT (-117.91697 33.78795)
Starbucks,POINT (-96.80498 33.13729)
